,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
Gradient Boosting 27 FEAT SEL,"[0.8462522851919562, 0.8462522851919562, 0.8457038391224863, 0.8389396709323583, 0.8416819012797075, 0.840036563071298, 0.8418647166361974, 0.8404021937842778, 0.8466459513800036, 0.8468287333211478]","[0.8056501323624882, 0.8073893363487334, 0.8077061200167883, 0.8039370792416265, 0.7987921330003176, 0.8011028145309238, 0.8055626857520503, 0.8134865858075222, 0.8191165578235665, 0.8239425232692388]","[0.8145600886729091, 0.8181791530626328, 0.8194726657012865, 0.8081573429858134, 0.8157327805181925, 0.8093525923572099, 0.8125787526804954, 0.8154624274475222, 0.8207901755033078, 0.8267225368087432]","[0.8462522851919562, 0.8462522851919562, 0.8457038391224863, 0.8389396709323583, 0.8416819012797075, 0.840036563071298, 0.8418647166361974, 0.8404021937842778, 0.8466459513800036, 0.8468287333211478]","[0.8421052631578947, 0.84375, 0.8388157894736842, 0.8207236842105263, 0.8240131578947368, 0.8289473684210527, 0.84375, 0.837171052631579, 0.8484349258649094, 0.8352553542009885]","[0.8042500697746516, 0.8022843491097182, 0.7981453245297704, 0.7778125032575497, 0.7764737780786405, 0.7917375544410641, 0.8080799241843383, 0.8072848606466733, 0.8215269307911507, 0.8077149232634093]","[0.8192640175756997, 0.7977289381474089, 0.8007041686785772, 0.7736086139261197, 0.7685138820411686, 0.7843992280258727, 0.8056507380437744, 0.8087470332926646, 0.8275602472338532, 0.811602429847155]","[0.8421052631578947, 0.84375, 0.8388157894736842, 0.8207236842105263, 0.8240131578947368, 0.8289473684210527, 0.84375, 0.837171052631579, 0.8484349258649094, 0.8352553542009885]",0.002988933073194931,0.8437842778793418,0.843460813991139,0.007511053682458144,0.8065197343556108,0.8086685968153254,0.0052388829675279565,0.8155976039828574,0.8161008515738113,0.002988933073194931,0.8437842778793418,0.843460813991139,0.008647490400877303,0.8379934210526316,0.836296659585537,0.013341068381178685,0.8032672094421849,0.7995310218076966,0.018193825335472036,0.8031774533611757,0.7997779296812294,0.008647490400877303,0.8379934210526316,0.836296659585537
Gradient Boosting 28 FEAT SEL,"[0.7689213893967093, 0.7689213893967093, 0.7689213893967093, 0.7689213893967093, 0.7691042047531993, 0.7691042047531993, 0.7691042047531993, 0.7691042047531993, 0.7689636263937123, 0.7689636263937123]","[0.6684752715590243, 0.6684752715590243, 0.6684752715590243, 0.6684752715590243, 0.6687240651848112, 0.6687240651848112, 0.6687240651848112, 0.6687240651848112, 0.6685327497909378, 0.6685327497909378]","[0.8223187136750566, 0.8223187136750566, 0.8223187136750566, 0.8223187136750566, 0.8224170730158517, 0.8224170730158517, 0.8224170730158517, 0.8224170730158517, 0.8223414323228564, 0.8223414323228564]","[0.7689213893967093, 0.7689213893967093, 0.7689213893967093, 0.7689213893967093, 0.7691042047531993, 0.7691042047531993, 0.7691042047531993, 0.7691042047531993, 0.7689636263937123, 0.7689636263937123]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]","[0.669585208374095, 0.669585208374095, 0.669585208374095, 0.669585208374095, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6690688092674232, 0.6690688092674232]","[0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8225534605874897, 0.8225534605874897]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]",8.409002233750425e-05,0.7689636263937123,0.7690029629387058,0.00011443840737836649,0.6685327497909378,0.6685862846557218,4.524313980079471e-05,0.8223414323228564,0.8223626011409346,8.409002233750425e-05,0.7689636263937123,0.7690029629387058,0.0007565942391439613,0.7693574958813838,0.7690030781236452,0.0010295798548675152,0.6690688092674232,0.6685866456927186,0.00040687335398047815,0.8225534605874897,0.8223632284748387,0.0007565942391439613,0.7693574958813838,0.7690030781236452
Gradient Boosting 29 FEAT SEL,"[0.906581352833638, 0.9091407678244973, 0.9080438756855576, 0.9073126142595979, 0.9096892138939671, 0.9078610603290677, 0.9084095063985375, 0.9034734917733089, 0.9080606836044599, 0.9055017364284409]","[0.9004946351339085, 0.9040996336388689, 0.9022387799738907, 0.901227357909429, 0.9038654428276583, 0.903112831434876, 0.9026896151968558, 0.8970544188843572, 0.9023464623276832, 0.8989436573428962]","[0.8992554109570243, 0.9027215063229227, 0.9008169013284101, 0.9002084958541664, 0.9027527101323672, 0.9016347004432183, 0.9013750671350079, 0.8953546863284514, 0.9010927401578475, 0.897814860475226]","[0.906581352833638, 0.9091407678244973, 0.9080438756855576, 0.9073126142595979, 0.9096892138939671, 0.9078610603290677, 0.9084095063985375, 0.9034734917733089, 0.9080606836044599, 0.9055017364284409]","[0.9046052631578947, 0.9078947368421053, 0.9095394736842105, 0.9013157894736842, 0.8865131578947368, 0.9078947368421053, 0.9111842105263158, 0.9144736842105263, 0.9159802306425041, 0.914332784184514]","[0.8982213426844218, 0.9010312353103268, 0.9064283607965412, 0.8955710541858257, 0.8799444500657602, 0.900750342766479, 0.9077403319267614, 0.9062754917448291, 0.9094106148049141, 0.9091758809001178]","[0.8966053800071214, 0.8999938243967208, 0.9072873908433805, 0.8927522419056565, 0.8778562354151314, 0.8999795909443855, 0.9069479765590447, 0.9084899428386541, 0.9095841896805331, 0.9077935709273138]","[0.9046052631578947, 0.9078947368421053, 0.9095394736842105, 0.9013157894736842, 0.8865131578947368, 0.9078947368421053, 0.9111842105263158, 0.9144736842105263, 0.9159802306425041, 0.914332784184514]",0.0017335417557265685,0.9079524680073126,0.9074074303031072,0.0021189665580179998,0.9022926211507869,0.9016072834670423,0.002178160006553807,0.9009548207431288,0.9003027079134641,0.0017335417557265685,0.9079524680073126,0.9074074303031072,0.008198714909303377,0.908717105263158,0.9073734067458596,0.00847843086427632,0.903653363527578,0.9014549105185978,0.00935489876316824,0.9034709004778827,0.9007290343517942,0.008198714909303377,0.908717105263158,0.9073734067458596
Gradient Boosting 30 FEAT SEL,"[0.9550274223034735, 0.956855575868373, 0.9575868372943327, 0.9572212065813528, 0.9572212065813528, 0.956855575868373, 0.9581352833638026, 0.9542961608775137, 0.9586912813014075, 0.9564978980076768]","[0.9556023560343447, 0.9574348185904165, 0.9581636262780631, 0.957838503552422, 0.9577098653722897, 0.9574902189865635, 0.9587194550918361, 0.9548789654952006, 0.9593394065669429, 0.9571293427325492]","[0.9563288040070598, 0.9582435098947899, 0.9589516782223715, 0.9586608769319789, 0.9583494275216904, 0.9583578367255223, 0.9594916543653719, 0.9556194331568167, 0.9602298378178936, 0.9579622631001421]","[0.9550274223034735, 0.956855575868373, 0.9575868372943327, 0.9572212065813528, 0.9572212065813528, 0.956855575868373, 0.9581352833638026, 0.9542961608775137, 0.9586912813014075, 0.9564978980076768]","[0.9555921052631579, 0.9588815789473685, 0.9325657894736842, 0.9506578947368421, 0.9375, 0.9555921052631579, 0.9506578947368421, 0.9572368421052632, 0.9489291598023064, 0.9522240527182867]","[0.956498546994196, 0.9592519388981746, 0.9340046342977644, 0.9510992382208941, 0.9393367188069552, 0.9558604624624233, 0.951375694759528, 0.9572368421052632, 0.9486581619494528, 0.9529840913122585]","[0.9586147419483131, 0.9600736756031353, 0.9360280816866594, 0.9516960114885356, 0.9421779845541455, 0.9561553576079472, 0.9525298498942665, 0.9572368421052632, 0.9484142256271265, 0.9546120046832707]","[0.9555921052631579, 0.9588815789473685, 0.9325657894736842, 0.9506578947368421, 0.9375, 0.9555921052631579, 0.9506578947368421, 0.9572368421052632, 0.9489291598023064, 0.9522240527182867]",0.001258072547184936,0.9570383912248629,0.956838844804766,0.0012662556895194994,0.9576000421794266,0.9574306558700629,0.0012972500854265755,0.9583536321236064,0.9582195321743638,0.001258072547184936,0.9570383912248629,0.956838844804766,0.00812991650968755,0.9514409737275644,0.9499837423046908,0.00770670416961504,0.9521798930358932,0.950630632980691,0.007243289697308228,0.9535709272887686,0.9517538775198663,0.00812991650968755,0.9514409737275644,0.9499837423046908
AdaBoost 1 FEAT SEL,"[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.8023238284330126, 0.7998009964486483, 0.8001267090592711, 0.8023566803962268, 0.8342338398885, 0.799945603668496, 0.800129380898903, 0.8026280964783267, 0.7997679127701997, 0.8039597804750324]","[0.8485951557156516, 0.8949550018537589, 0.8947474093887163, 0.849034844433236, 0.8718927389958875, 0.8954885576645154, 0.8950417715600476, 0.8487568085085632, 0.8951945404065412, 0.8489580961616137]","[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8075657894736842, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]","[0.8223305111495004, 0.8049491626794257, 0.8024059167408313, 0.822070315171633, 0.8250353193874358, 0.8036647331876745, 0.8021328151523409, 0.8195545567547903, 0.8052536767714912, 0.8068239004523918]","[0.8589009452761698, 0.9022951617900933, 0.9049984780911293, 0.8553204267561362, 0.8704677087128809, 0.8974740497076023, 0.9017806747914868, 0.857257518709375, 0.9000646698140985, 0.8547090430190181]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8075657894736842, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]",0.033859191569526485,0.8508363025652628,0.8236447019802269,0.010003314387577273,0.8012266046659577,0.8045272828516618,0.021817426611894283,0.883320074192302,0.8742664924688531,0.033859191569526485,0.8508363025652628,0.8236447019802269,0.026273963899319255,0.8453947368421053,0.8310264566894997,0.009014906712066525,0.8060387886119416,0.8114220907447514,0.021459799362755917,0.8839708792102416,0.880326867666799,0.026273963899319255,0.8453947368421053,0.8310264566894997
AdaBoost 2 FEAT SEL,"[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.788644779238546, 0.7980722525689443, 0.7951313377948055, 0.7863474357491835, 0.8524770744921532, 0.7950966716506996, 0.7978870732816725, 0.7857151771252697, 0.7964075323500367, 0.7880418827466453]","[0.894917477431, 0.909633969933086, 0.9157521624602037, 0.893810871633685, 0.9196829698744723, 0.9087451181391814, 0.9101516039122621, 0.8946120631601205, 0.9090146087376817, 0.8951878461366047]","[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]","[0.764536249983698, 0.787584016663302, 0.7869335932140001, 0.7852279887572038, 0.8518571463970661, 0.8148796641668304, 0.7900075164019625, 0.7908977615695939, 0.8031466846140366, 0.769455627001773]","[0.8887501053068884, 0.9068273943250956, 0.914997671169073, 0.8986123998104789, 0.9201257005300262, 0.9143612235717499, 0.9019325657894737, 0.8913636982016458, 0.9123792728916056, 0.8861828812807875]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]",0.02454723402905334,0.7660176793911189,0.7719464973533375,0.01859808409794953,0.7951140047227525,0.7983821216997956,0.009166068571142822,0.9088798634384315,0.9051508691418297,0.02454723402905334,0.7660176793911189,0.7719464973533375,0.029140886075424,0.7598684210526315,0.767190887019856,0.023514192861572317,0.7887957665326323,0.7944526248769466,0.011434764883973284,0.9043799800572847,0.9035532912876825,0.029140886075424,0.7598684210526315,0.767190887019856
AdaBoost 3 FEAT SEL,"[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8358468400408227, 0.8317809686240862, 0.8321654411196927, 0.8337688673814947, 0.8342338398885, 0.8310640177560689, 0.831686098144336, 0.8327509517915972, 0.8329748837493589, 0.8369465477238078]","[0.8732817550402792, 0.8707114698169904, 0.8697142960016216, 0.8726237897639849, 0.8718927389958875, 0.8711185980542143, 0.87015072320055, 0.8721712382666921, 0.8710144475078567, 0.8745889390116002]","[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]","[0.8097864785031444, 0.8469258868857225, 0.8430406621024941, 0.8291614724861995, 0.8250353193874358, 0.8527480944247754, 0.8477521577969581, 0.8379222799413715, 0.8363443554921032, 0.7994779324167058]","[0.8578395839899148, 0.8808894368255824, 0.8896125737663199, 0.8635620224252959, 0.8704677087128809, 0.8780296052631579, 0.88575043852866, 0.8678250785877637, 0.8781016560230716, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]",0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.001802136405012128,0.832862917770478,0.8333218456219764,0.001417103318063484,0.8715056685250508,0.8717267995659677,0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.012723333401103827,0.8551452896037457,0.8507700728344749,0.016365247511013644,0.8371333177167373,0.832819463943691,0.012785728097867231,0.8742486569880195,0.8717774813538501,0.012723333401103827,0.8551452896037457,0.8507700728344749
AdaBoost 4 FEAT SEL,"[0.8526508226691042, 0.853382084095064, 0.8530164533820841, 0.8511882998171847, 0.8517367458866545, 0.8522851919561243, 0.8528336380255942, 0.8504570383912249, 0.8534088832023397, 0.8535916651434838]","[0.8358468400408227, 0.8399453668671383, 0.8394929315599717, 0.8337688673814947, 0.8342338398885, 0.8386426864944925, 0.8390748645441899, 0.8327509517915972, 0.84041746844749, 0.8369465477238078]","[0.8732817550402792, 0.8549856146806731, 0.8546192066369667, 0.8726237897639849, 0.8718927389958875, 0.8545770732503694, 0.8548004569141036, 0.8721712382666921, 0.8551771780763928, 0.8745889390116002]","[0.8526508226691042, 0.853382084095064, 0.8530164533820841, 0.8511882998171847, 0.8517367458866545, 0.8522851919561243, 0.8528336380255942, 0.8504570383912249, 0.8534088832023397, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8634868421052632, 0.8470394736842105, 0.8421052631578947, 0.8700657894736842, 0.8651315789473685, 0.8536184210526315, 0.8599670510708401, 0.8253706754530478]","[0.8097864785031444, 0.847440605726381, 0.8506961604966788, 0.8291614724861995, 0.8250353193874358, 0.8585830897087698, 0.854888729875511, 0.8379222799413715, 0.8429068642895875, 0.7994779324167058]","[0.8578395839899148, 0.8722169691221981, 0.8740465588727486, 0.8635620224252959, 0.8704677087128809, 0.8723421283775976, 0.8723534739547649, 0.8678250785877637, 0.874858823398595, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8634868421052632, 0.8470394736842105, 0.8421052631578947, 0.8700657894736842, 0.8651315789473685, 0.8536184210526315, 0.8599670510708401, 0.8253706754530478]",0.00098485697045695,0.8527422303473492,0.8524550822568859,0.002663190753414677,0.8377946171091502,0.8371120364739504,0.009066808809052869,0.8635349585361402,0.8638717990636948,0.00098485697045695,0.8527422303473492,0.8524550822568859,0.01387041738329718,0.8567927360617358,0.8520864042313361,0.018577843035315844,0.8404145721154794,0.8355898932831785,0.008706047096736284,0.8713423389175395,0.8671209056857615,0.01387041738329718,0.8567927360617358,0.8520864042313361
AdaBoost 5 FEAT SEL,"[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8358468400408227, 0.8317809686240862, 0.8321654411196927, 0.8337688673814947, 0.8342338398885, 0.8310640177560689, 0.831686098144336, 0.8327509517915972, 0.8329748837493589, 0.8369465477238078]","[0.8732817550402792, 0.8707114698169904, 0.8697142960016216, 0.8726237897639849, 0.8718927389958875, 0.8711185980542143, 0.87015072320055, 0.8721712382666921, 0.8710144475078567, 0.8745889390116002]","[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]","[0.8097864785031444, 0.8469258868857225, 0.8430406621024941, 0.8291614724861995, 0.8250353193874358, 0.8527480944247754, 0.8477521577969581, 0.8379222799413715, 0.8363443554921032, 0.7994779324167058]","[0.8578395839899148, 0.8808894368255824, 0.8896125737663199, 0.8635620224252959, 0.8704677087128809, 0.8780296052631579, 0.88575043852866, 0.8678250785877637, 0.8781016560230716, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]",0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.001802136405012128,0.832862917770478,0.8333218456219764,0.001417103318063484,0.8715056685250508,0.8717267995659677,0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.012723333401103827,0.8551452896037457,0.8507700728344749,0.016365247511013644,0.8371333177167373,0.832819463943691,0.012785728097867231,0.8742486569880195,0.8717774813538501,0.012723333401103827,0.8551452896037457,0.8507700728344749
AdaBoost 6 FEAT SEL,"[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8358468400408227, 0.8317809686240862, 0.8321654411196927, 0.8337688673814947, 0.8342338398885, 0.8310640177560689, 0.831686098144336, 0.8327509517915972, 0.8329748837493589, 0.8369465477238078]","[0.8732817550402792, 0.8707114698169904, 0.8697142960016216, 0.8726237897639849, 0.8718927389958875, 0.8711185980542143, 0.87015072320055, 0.8721712382666921, 0.8710144475078567, 0.8745889390116002]","[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]","[0.8097864785031444, 0.8469258868857225, 0.8430406621024941, 0.8291614724861995, 0.8250353193874358, 0.8527480944247754, 0.8477521577969581, 0.8379222799413715, 0.8363443554921032, 0.7994779324167058]","[0.8578395839899148, 0.8808894368255824, 0.8896125737663199, 0.8635620224252959, 0.8704677087128809, 0.8780296052631579, 0.88575043852866, 0.8678250785877637, 0.8781016560230716, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]",0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.001802136405012128,0.832862917770478,0.8333218456219764,0.001417103318063484,0.8715056685250508,0.8717267995659677,0.0014131356204157724,0.8502879233264843,0.8507732411248007,0.012723333401103827,0.8551452896037457,0.8507700728344749,0.016365247511013644,0.8371333177167373,0.832819463943691,0.012785728097867231,0.8742486569880195,0.8717774813538501,0.012723333401103827,0.8551452896037457,0.8507700728344749
AdaBoost 7 FEAT SEL,"[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.788644779238546, 0.7944159550498903, 0.7928326475125497, 0.7863474357491835, 0.8225123943822231, 0.7919488215606911, 0.7936646529584143, 0.7857151771252697, 0.7912655020310302, 0.7880418827466453]","[0.894917477431, 0.8751129311180949, 0.8754938806388001, 0.893810871633685, 0.8960040576263648, 0.8736025233388902, 0.8753333689864289, 0.8946120631601205, 0.8742325208932747, 0.8951878461366047]","[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]","[0.764536249983698, 0.7769293555498676, 0.7911200991360022, 0.7852279887572038, 0.8049061375439196, 0.799117945249694, 0.7837275414218615, 0.7908977615695939, 0.8052731447035126, 0.769455627001773]","[0.8887501053068884, 0.8655518329502513, 0.8630194851883807, 0.8986123998104789, 0.8833202231121282, 0.8791298406182586, 0.8637392281624839, 0.8913636982016458, 0.8738559560891531, 0.8861828812807875]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]",0.010485249086713309,0.7585923217550274,0.7617821673661055,0.010077406962234177,0.7916071617958607,0.7935389248354443,0.010101385544636748,0.8846523761362426,0.8848307540963264,0.010485249086713309,0.7585923217550274,0.7617821673661055,0.013499691294641368,0.7557565789473684,0.7545258714124685,0.01327064378537049,0.7880628751633989,0.7871191850917125,0.01182026292870417,0.8812250318651934,0.8793525650720456,0.013499691294641368,0.7557565789473684,0.7545258714124685
AdaBoost 8 FEAT SEL,"[0.7705667276051188, 0.8484460694698355, 0.8486288848263254, 0.7696526508226691, 0.8517367458866545, 0.8480804387568556, 0.8484460694698355, 0.7685557586837294, 0.847742643026869, 0.7722537013343082]","[0.7899638689057826, 0.7998793656840392, 0.799644072931424, 0.7892004009007523, 0.8342338398885, 0.7997813416758485, 0.7995641048198667, 0.7877180809310027, 0.7992353987979974, 0.7907902543741311]","[0.8377209889854629, 0.8996541675533031, 0.8988113138775045, 0.8374717925379487, 0.8718927389958875, 0.8997999167979003, 0.8989494213727591, 0.8356308904668551, 0.8991259811802081, 0.8373543051631426]","[0.7705667276051188, 0.8484460694698355, 0.8486288848263254, 0.7696526508226691, 0.8517367458866545, 0.8480804387568556, 0.8484460694698355, 0.7685557586837294, 0.847742643026869, 0.7722537013343082]","[0.7845394736842105, 0.850328947368421, 0.8486842105263158, 0.7927631578947368, 0.8421052631578947, 0.8536184210526315, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7693574958813838]","[0.7980623835367524, 0.801709425236732, 0.804070336087998, 0.8051953656730257, 0.8250353193874358, 0.8026296209273184, 0.8046920714681222, 0.8183550314483953, 0.8075230548401939, 0.7905186032105567]","[0.837567249712247, 0.9017606773080241, 0.9099198190789475, 0.8404003779874523, 0.8704677087128809, 0.90053120691976, 0.9084052303129885, 0.8561396598889216, 0.9065234163120783, 0.8403439955350164]","[0.7845394736842105, 0.850328947368421, 0.8486842105263158, 0.7927631578947368, 0.8421052631578947, 0.8536184210526315, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7693574958813838]",0.038524082441069835,0.8479115408918623,0.8174109689882203,0.01271204596498853,0.7993997518089321,0.7990010728909345,0.029338597215407252,0.885352026436696,0.8716411516930972,0.038524082441069835,0.8479115408918623,0.8174109689882203,0.031986527345395414,0.8453947368421053,0.8251029654036243,0.009248522112290783,0.8043812037780601,0.8057791211816532,0.029705186836651524,0.8854994578163204,0.8772059341768316,0.031986527345395414,0.8453947368421053,0.8251029654036243
AdaBoost 9 FEAT SEL,"[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7855967830378359]","[0.8023238284330126, 0.7998009964486483, 0.8001267090592711, 0.7962324640983155, 0.8342338398885, 0.799945603668496, 0.800129380898903, 0.8026280964783267, 0.7997679127701997, 0.8002481590321191]","[0.8485951557156516, 0.8949550018537589, 0.8947474093887163, 0.9082585754826632, 0.8718927389958875, 0.8954885576645154, 0.8950417715600476, 0.8487568085085632, 0.8951945404065412, 0.9087080235517181]","[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7855967830378359]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7627677100494233]","[0.8223305111495004, 0.8049491626794257, 0.8024059167408313, 0.8118107480105529, 0.8250353193874358, 0.8036647331876745, 0.8021328151523409, 0.8195545567547903, 0.8052536767714912, 0.7749277843015878]","[0.8589009452761698, 0.9022951617900933, 0.9049984780911293, 0.9065798269068391, 0.8704677087128809, 0.8974740497076023, 0.9017806747914868, 0.857257518709375, 0.9000646698140985, 0.902311167738634]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7627677100494233]",0.03366940936467137,0.8508363025652628,0.8238092057272566,0.01035890902463933,0.8001280449790871,0.8035436990775793,0.02099775627089106,0.8949983867069032,0.8861638583128062,0.03366940936467137,0.8508363025652628,0.8238092057272566,0.031051409013170446,0.8453947368421053,0.8282268815572704,0.013536737740501754,0.8051014197254585,0.8072065224135629,0.01875847027007717,0.9009226723027927,0.890213020153831,0.031051409013170446,0.8453947368421053,0.8282268815572704
